,index,MEASDATE,ENGINETEMP,ENGINETEMP,ACURR,LOADFACTOR,PUMPINTAKEPRESSURE,LINEPRESSURE,WELLHEADPRESSURE,ANNULUSPRESSURE,WORKINGFREQ,FLOWRATE,VFM,ERROR
763,763,2021-08-09 11:00:02,0.0,0.0,22.5,83.0,0.0,9.4499999,10.590000000000002,12.370000000000001,48.0,62.209998999999996,64.88055,-2.6705475698242225
764,764,2021-08-09 12:00:02,0.0,0.0,22.200001,82.0,0.0,9.0399998,10.140001000000002,12.32,48.0,62.209998999999996,64.84717,-2.6371689687500037
765,765,2021-08-09 13:00:01,0.0,0.0,22.4,82.0,0.0,9.1900003,10.1,12.290000000000001,48.0,62.209998999999996,64.8582,-2.6482010732421912
766,766,2021-08-09 14:00:02,0.0,0.0,22.4,83.0,0.0,9.150000200000001,10.170000000000002,12.25,48.0,62.209998999999996,65.06215,-2.8521500478515662
767,767,2021-08-09 15:00:01,0.0,0.0,22.200001,81.0,0.0,9.369999799999999,10.38,12.24,48.0,62.209998999999996,64.36395,-2.1539536367187537
768,768,2021-08-09 16:00:01,0.0,0.0,22.4,83.0,0.0,9.6399999,10.540000000000001,12.219999999999999,48.0,62.209998999999996,64.723206,-2.5132065664062537
769,769,2021-08-09 17:00:02,0.0,0.0,22.4,83.0,0.0,9.3000001,10.34,12.219999999999999,48.0,62.209998999999996,64.92853,-2.7185288320312537
770,770,2021-08-09 18:00:02,0.0,0.0,22.4,82.0,0.0,9.1399997,9.8900002,12.170000000000002,48.0,62.209998999999996,64.900276,-2.690277184082035
771,771,2021-08-09 19:00:01,0.0,0.0,22.4,83.0,0.0,9.1100001,9.9599999,12.16,48.0,62.209998999999996,65.11371,-2.9037094960937537
772,772,2021-08-09 20:00:01,0.0,0.0,22.4,83.0,0.0,8.75,9.9299997,12.130001,48.0,62.209998999999996,65.25181,-3.04180916650391
773,773,2021-08-09 21:00:02,0.0,0.0,22.4,82.0,0.0,8.2700002,9.540000000000001,12.07,48.0,62.209998999999996,65.32232,-3.1123200307617225
774,774,2021-08-09 22:00:02,0.0,0.0,22.4,83.0,0.0,9.1399997,10.18,12.04,48.0,62.209998999999996,64.968636,-2.758636559082035
775,775,2021-08-09 23:00:01,0.0,0.0,22.299999,82.0,0.0,9.95,10.79,12.029999,48.0,62.209998999999996,64.16079,-1.9507904897460975
776,776,2021-08-10 00:00:01,0.0,0.0,22.299999,82.0,0.0,9.6799999,10.58,12.07,48.0,62.209998999999996,64.36025,-2.1502533803710975
777,777,2021-08-10 01:00:02,0.0,0.0,22.4,82.0,0.0,9.6799999,10.920000000000002,12.09,48.0,62.209998999999996,64.280174,-2.0701752553710975
778,778,2021-08-10 02:00:02,0.0,0.0,22.200001,81.0,0.0,9.2400002,10.4,12.09,48.0,63.360001000000004,64.34048,-0.9804759897460897
779,779,2021-08-10 03:00:01,0.0,0.0,22.4,83.0,0.0,8.7800002,9.660000199999999,12.07,48.0,63.360001000000004,65.31119,-1.951186744140621
780,780,2021-08-10 04:00:02,0.0,0.0,22.200001,82.0,0.0,8.539999700000001,9.8699999,12.04,48.0,63.360001000000004,65.0153,-1.6552959360351522
781,781,2021-08-10 05:00:02,0.0,0.0,22.200001,82.0,0.0,8.510000100000001,9.4700003,12.009999999999998,48.0,63.360001000000004,65.15864,-1.7986370004882772
782,782,2021-08-10 06:00:02,0.0,0.0,22.1,81.0,0.0,8.1599998,9.4700003,11.950001,48.0,63.360001000000004,65.002716,-1.642715064453121
783,783,2021-08-10 07:00:02,0.0,0.0,22.1,81.0,0.0,7.9400002999999995,9.1000003,11.89,48.0,63.360001000000004,65.196,-1.8359981455078085
784,784,2021-08-10 08:00:02,0.0,0.0,22.1,81.0,0.0,7.6700002000000005,9.0399998,11.840000000000002,48.0,63.360001000000004,65.30088,-1.9408794321289022
785,785,2021-08-10 09:00:02,0.0,0.0,22.1,81.0,0.0,7.8100002,8.7699997,11.78,48.0,63.360001000000004,65.31729,-1.957290259765621
786,786,2021-08-10 10:00:03,0.0,0.0,22.200001,81.0,0.0,9.9199998,11.079999999999998,11.78,48.0,63.360001000000004,63.68987,-0.3298679270019491
787,787,2021-08-10 11:00:01,0.0,0.0,22.299999,82.0,0.0,9.9800003,11.25,11.840000000000002,48.0,63.360001000000004,63.897427,-0.5374256052246054
788,788,2021-08-10 12:00:01,0.0,0.0,22.299999,82.0,0.0,9.7100002,11.01,11.909999999999998,48.0,63.360001000000004,64.12117,-0.7611690439453085
789,789,2021-08-10 13:00:01,0.0,0.0,22.200001,82.0,0.0,8.349999799999999,9.6100003,11.86,48.0,63.360001000000004,65.10338,-1.7433772958984335
790,790,2021-08-10 14:00:02,0.0,0.0,22.299999,82.0,0.0,8.0599999,8.8999999,11.840000000000002,48.0,63.360001000000004,65.499405,-2.1394039072265585
791,791,2021-08-10 15:00:02,0.0,0.0,22.4,82.0,0.0,8.2599998,9.6399999,11.799999,48.0,63.360001000000004,65.16937,-1.809371558593746
792,792,2021-08-10 16:00:02,0.0,0.0,22.4,83.0,0.0,8.100000000000001,9.1000003,11.790000000000001,48.0,63.360001000000004,65.654755,-2.294753638671871
793,793,2021-08-10 17:00:03,0.0,0.0,22.4,82.0,0.0,8.510000100000001,9.4999999,11.77,48.0,63.360001000000004,65.109085,-1.7490840830078085
794,794,2021-08-10 18:00:01,0.0,0.0,22.299999,82.0,0.0,9.570000199999999,10.440000000000001,11.799999,48.0,63.360001000000004,64.33339,-0.9733882822265585
795,795,2021-08-10 19:00:02,0.0,0.0,22.4,83.0,0.0,9.2299998,10.39,11.82,48.0,63.360001000000004,64.75908,-1.3990779794921835
796,796,2021-08-10 20:00:04,0.0,0.0,22.299999,82.0,0.0,9.2500001,10.84,11.849999,48.0,63.360001000000004,64.335686,-0.9756847299804647
797,797,2021-08-10 21:00:01,0.0,0.0,22.200001,82.0,0.0,9.0499997,10.22,11.870000000000001,48.0,63.360001000000004,64.613266,-1.2532649912109335
798,798,2021-08-10 22:00:03,0.0,0.0,22.299999,82.0,0.0,9.9900001,11.23,11.879999999999999,48.0,63.360001000000004,63.918636,-0.5586353220214804
799,799,2021-08-10 23:00:02,0.0,0.0,22.200001,82.0,0.0,10.3,11.22,11.950001,48.0,63.360001000000004,63.79819,-0.4381900705566366
800,800,2021-08-11 00:00:01,0.0,0.0,22.200001,81.0,0.0,11.379999999999999,12.25,12.05,48.0,63.360001000000004,62.816,0.5439991079101603
801,801,2021-08-11 01:00:02,0.0,0.0,22.4,82.0,0.0,11.129999999999999,12.14,12.180001,48.0,63.360001000000004,63.311684,0.04831734521484776
802,802,2021-08-11 02:00:02,0.0,0.0,22.200001,82.0,0.0,10.52,11.55,12.24,48.0,63.360001000000004,63.72214,-0.3621402658691366
803,803,2021-08-11 03:00:02,0.0,0.0,22.200001,81.0,0.0,10.229999999999999,11.77,12.28,48.0,63.360001000000004,63.54193,-0.181930152343746
804,804,2021-08-11 04:00:03,0.0,0.0,22.299999,82.0,0.0,9.179999800000001,10.229999999999999,12.3,48.0,61.060001,64.78517,-3.7251705087890628
805,805,2021-08-11 05:00:02,0.0,0.0,22.299999,82.0,0.0,8.7900001,9.719999999999999,12.26,48.0,61.060001,65.10455,-4.04455222265625
806,806,2021-08-11 06:00:02,0.0,0.0,22.1,81.0,0.0,8.510000100000001,9.9299997,12.25,48.0,61.060001,64.83322,-3.7732204355468753
807,807,2021-08-11 07:00:01,0.0,0.0,22.0,80.0,0.0,8.1099999,9.3400002,12.229999999999999,48.0,61.060001,64.928604,-3.8686031259765628
808,808,2021-08-11 08:00:02,0.0,0.0,22.299999,81.0,0.0,7.8500003,8.8200003,12.180001,48.0,61.060001,65.53071,-4.4707073129882815
809,809,2021-08-11 09:00:03,0.0,0.0,22.1,81.0,0.0,8.1900001,9.5300001,12.130001,48.0,61.060001,65.04964,-3.9896358408203128
810,810,2021-08-11 10:00:01,0.0,0.0,22.200001,82.0,0.0,9.3000001,10.45,12.11,48.0,61.060001,64.53941,-3.4794124521484378
811,811,2021-08-11 11:00:02,0.0,0.0,22.299999,82.0,0.0,9.3599999,10.549999,12.130001,48.0,61.060001,64.52292,-3.4629177011718753
812,812,2021-08-11 12:00:02,0.0,0.0,22.299999,82.0,0.0,9.0499997,9.3199998,12.12,48.0,61.060001,65.085495,-4.025493995117188
813,813,2021-08-11 13:00:02,0.0,0.0,22.4,83.0,0.0,9.030000000000001,9.9699998,12.09,48.0,61.060001,65.11006,-4.050060645507813
814,814,2021-08-11 14:00:02,0.0,0.0,22.5,83.0,0.0,9.49,10.549999,12.079998999999999,48.0,61.060001,64.74989,-3.6898921884765628
815,815,2021-08-11 15:00:01,0.0,0.0,22.299999,82.0,0.0,9.380000200000001,10.4,12.09,48.0,61.060001,64.55163,-3.491627112792969
816,816,2021-08-11 16:00:01,0.0,0.0,22.4,83.0,0.0,9.3599999,10.61,12.07,48.0,61.060001,64.7402,-3.680195228027344
817,817,2021-08-11 17:00:02,0.0,0.0,22.5,83.0,0.0,9.3199998,10.45,12.079998999999999,48.0,61.060001,64.85256,-3.792560950683594
818,818,2021-08-11 18:00:02,0.0,0.0,22.4,83.0,0.0,9.1399997,10.190000999999999,12.05,48.0,61.060001,64.96947,-3.9094661630859378
819,819,2021-08-11 19:00:02,0.0,0.0,22.4,83.0,0.0,9.0499997,10.2,12.029999,48.0,61.060001,64.99207,-3.9320720590820315
820,820,2021-08-11 20:00:03,0.0,0.0,22.4,83.0,0.0,8.8300002,9.95,12.029999,48.0,61.060001,65.16864,-4.10863913671875
821,821,2021-08-11 21:00:02,0.0,0.0,22.4,82.0,0.0,8.539999700000001,9.6499997,12.009999999999998,48.0,61.060001,65.15018,-4.090176001953125
822,822,2021-08-11 22:00:02,0.0,0.0,22.4,83.0,0.0,9.95,11.01,12.07,48.0,61.060001,64.36472,-3.3047222055664065
823,823,2021-08-11 23:00:02,0.0,0.0,22.4,83.0,0.0,9.86,10.75,12.15,48.0,61.060001,64.52988,-3.4698757089843753
824,824,2021-08-12 00:00:02,0.0,0.0,22.200001,81.0,0.0,9.58,10.61,12.190000000000001,48.0,61.060001,64.1762,-3.116199866699219
825,825,2021-08-12 01:00:02,0.0,0.0,22.4,82.0,0.0,9.4400001,10.52,12.209999999999999,48.0,61.060001,64.57254,-3.5125392832031253
826,826,2021-08-12 02:00:01,0.0,0.0,22.200001,82.0,0.0,9.0499997,10.24,12.180001,48.0,61.060001,64.74448,-3.6844753183593753
827,827,2021-08-12 03:00:01,0.0,0.0,22.299999,82.0,0.0,8.9499998,10.16,12.180001,48.0,61.060001,64.846794,-3.786793128417969
828,828,2021-08-12 04:00:02,0.0,0.0,22.299999,82.0,0.0,8.4899998,9.6799999,12.130001,48.0,61.060001,65.17816,-4.11816062109375
829,829,2021-08-12 05:00:01,0.0,0.0,22.1,81.0,0.0,8.4200001,9.4999999,12.09,48.0,61.060001,64.95281,-3.892811194824219
830,830,2021-08-12 06:00:02,0.0,0.0,22.200001,81.0,0.0,7.979999800000001,9.4999999,12.059999999999999,48.0,61.060001,65.14554,-4.085537330078125
831,831,2021-08-12 07:00:02,0.0,0.0,22.200001,81.0,0.0,7.5199997,8.930000099999999,11.99,48.0,61.060001,65.50061,-4.4406093515625
832,832,2021-08-12 08:00:01,0.0,0.0,22.1,81.0,0.0,7.5300002,8.5900003,11.92,48.0,61.060001,65.55444,-4.494442359375
833,833,2021-08-12 09:00:03,0.0,0.0,22.299999,82.0,0.0,7.5400001,8.6799997,11.849999,48.0,61.060001,65.786736,-4.726734534667969
834,834,2021-08-12 10:00:02,0.0,0.0,22.299999,82.0,0.0,11.020000000000001,12.15,11.92,48.0,61.060001,63.200638,-2.1406368173828128
835,835,2021-08-12 11:00:02,0.0,0.0,22.4,82.0,0.0,10.880001,12.02,12.05,48.0,61.060001,63.394775,-2.3347743906250003
836,836,2021-08-12 12:00:01,0.0,0.0,22.4,82.0,0.0,10.490000000000002,11.63,12.11,48.0,61.060001,63.7153,-2.6553005136718753
837,837,2021-08-12 13:00:02,0.0,0.0,22.4,83.0,0.0,10.39,11.520000000000001,12.180001,48.0,61.060001,64.05709,-2.997089759277344
838,838,2021-08-12 14:00:01,0.0,0.0,22.4,83.0,0.0,10.79,11.86,12.24,48.0,61.060001,63.804375,-2.744373694824219
839,839,2021-08-12 15:00:02,0.0,0.0,22.6,84.0,0.0,9.8900002,10.91,12.270000000000001,48.0,59.900002,64.813835,-4.913833144042968
840,840,2021-08-12 16:00:02,0.0,0.0,22.4,82.0,0.0,10.1,11.210001,12.26,48.0,59.900002,64.086914,-4.186912062499999
841,841,2021-08-12 17:00:02,0.0,0.0,22.4,82.0,0.0,9.5099998,10.709999999999999,12.25,48.0,59.900002,64.49418,-4.594176771972656
842,842,2021-08-12 18:00:01,0.0,0.0,22.4,83.0,0.0,9.1900003,10.229999999999999,12.25,48.0,59.900002,65.024765,-5.124763014648437
843,843,2021-08-12 19:00:02,0.0,0.0,22.299999,82.0,0.0,9.4099998,10.02,12.3,48.0,59.900002,64.771484,-4.871482374999999
844,844,2021-08-12 20:00:02,0.0,0.0,22.200001,82.0,0.0,9.5899999,10.629999999999999,12.350000000000001,48.0,59.900002,64.46808,-4.568076613281249
845,845,2021-08-12 21:00:02,0.0,0.0,22.299999,82.0,0.0,8.75,9.77,12.39,48.0,59.900002,65.16011,-5.260108473632812
846,846,2021-08-12 22:00:02,0.0,0.0,22.4,82.0,0.0,10.56,11.25,12.460001,48.0,59.900002,63.982063,-4.082061293457031
847,847,2021-08-12 23:00:02,0.0,0.0,22.299999,82.0,0.0,9.2199999,10.41,12.490000000000002,48.0,61.060001,64.789154,-3.7291530527343753
848,848,2021-08-13 00:00:01,0.0,0.0,22.299999,82.0,0.0,8.9700001,9.789999700000001,12.5,48.0,61.060001,65.11606,-4.056057349609375
849,849,2021-08-13 01:00:03,0.0,0.0,22.200001,82.0,0.0,8.75,9.91,12.5,48.0,61.060001,65.12422,-4.064220801757813
850,850,2021-08-13 02:00:01,0.0,0.0,22.299999,82.0,0.0,8.6699998,9.9599999,12.490000000000002,48.0,61.060001,65.16713,-4.107128516601563
851,851,2021-08-13 03:00:01,0.0,0.0,22.200001,81.0,0.0,8.33,9.7799999,12.47,48.0,61.060001,65.09043,-4.0304302133789065
852,852,2021-08-13 04:00:02,0.0,0.0,22.200001,82.0,0.0,8.0699998,9.2500001,12.450000000000001,48.0,61.060001,65.60678,-4.546780005859375
853,853,2021-08-13 05:00:02,0.0,0.0,22.200001,81.0,0.0,8.8200003,9.5499998,12.44,48.0,61.060001,64.96903,-3.9090312875976565
854,854,2021-08-13 06:00:02,0.0,0.0,22.200001,82.0,0.0,7.5199997,9.0100002,12.43,48.0,61.060001,65.89969,-4.839687720703125
855,855,2021-08-13 07:00:02,0.0,0.0,22.1,81.0,0.0,7.3400003,8.3399999,12.42,48.0,61.060001,65.94262,-4.882618323730469
856,856,2021-08-13 08:00:01,0.0,0.0,22.200001,81.0,0.0,7.2000003,8.6699998,12.379999999999999,48.0,61.060001,65.89404,-4.83404196875
857,857,2021-08-13 16:00:02,0.0,0.0,22.5,83.0,0.0,9.089999800000001,9.9900001,12.72,48.0,61.060001,65.395035,-4.335033790039063
858,858,2021-08-13 17:00:01,0.0,0.0,22.4,82.0,0.0,8.89,9.8500001,12.819999,48.0,61.060001,65.302734,-4.242733375
859,859,2021-08-13 18:00:02,0.0,0.0,22.4,83.0,0.0,8.6500001,9.4099998,12.89,48.0,61.060001,65.81885,-4.75884665625
860,860,2021-08-13 19:00:02,0.0,0.0,22.4,83.0,0.0,8.52,9.4499999,12.869999,48.0,61.060001,65.84618,-4.786182776855469
861,861,2021-08-13 20:00:03,0.0,0.0,22.200001,82.0,0.0,8.290000000000001,9.570000199999999,12.869999,48.0,61.060001,65.59242,-4.532421485351563
862,862,2021-08-13 21:00:02,0.0,0.0,22.299999,82.0,0.0,7.929999800000001,8.8800001,12.89,48.0,61.060001,66.0264,-4.966396705078125
863,863,2021-08-13 22:00:03,0.0,0.0,22.200001,82.0,0.0,10.08,11.07,12.930000000000001,48.0,61.060001,64.37621,-3.316212073730469
864,864,2021-08-13 23:00:02,0.0,0.0,22.4,83.0,0.0,10.170000000000002,11.22,13.0,48.0,62.209998999999996,64.618034,-2.4080353627929725
865,865,2021-08-14 00:00:01,0.0,0.0,22.200001,82.0,0.0,9.8699999,11.22,13.090000000000002,48.0,62.209998999999996,64.47531,-2.2653122792968787
866,866,2021-08-14 01:00:02,0.0,0.0,22.200001,82.0,0.0,9.9599999,10.85,13.150001,48.0,62.209998999999996,64.60111,-2.39111336572266
867,867,2021-08-14 02:00:02,0.0,0.0,22.299999,82.0,0.0,9.9599999,10.629999999999999,13.219999999999999,48.0,62.209998999999996,64.7464,-2.5363999257812537
868,868,2021-08-14 03:00:03,0.0,0.0,22.299999,82.0,0.0,9.2500001,10.24,13.259999999999998,48.0,62.209998999999996,65.18298,-2.9729843984375037
869,869,2021-08-14 04:00:01,0.0,0.0,22.299999,82.0,0.0,9.120000000000001,10.4,13.3,48.0,62.209998999999996,65.19362,-2.9836197744140662
870,870,2021-08-14 05:00:02,0.0,0.0,22.299999,82.0,0.0,8.8800001,10.08,13.319999999999999,48.0,62.209998999999996,65.41231,-3.2023087392578162
871,871,2021-08-14 06:00:02,0.0,0.0,22.299999,82.0,0.0,8.510000100000001,9.5499998,13.34,48.0,62.209998999999996,65.75793,-3.5479279409179725
872,872,2021-08-14 07:00:02,0.0,0.0,22.1,81.0,0.0,7.9000002,8.84,13.36,48.0,62.209998999999996,65.962456,-3.7524567495117225
873,873,2021-08-14 08:00:02,0.0,0.0,22.1,81.0,0.0,7.6700002000000005,8.7900001,13.4,48.0,62.209998999999996,66.08828,-3.8782807241210975
874,874,2021-08-14 09:00:02,0.0,0.0,22.4,82.0,0.0,8.0000001,9.2699999,13.45,48.0,62.209998999999996,66.14203,-3.9320298085937537
875,875,2021-08-14 10:00:02,0.0,0.0,22.4,83.0,0.0,10.1,11.07,13.55,48.0,62.209998999999996,64.94541,-2.73541268212891
876,876,2021-08-14 11:00:02,0.0,0.0,22.4,83.0,0.0,10.0,11.43,13.660001,48.0,62.209998999999996,64.903076,-2.6930771718750037
877,877,2021-08-14 12:00:02,0.0,0.0,22.4,83.0,0.0,9.6200001,10.36,13.740000000000002,48.0,62.209998999999996,65.47518,-3.2651825795898475
878,878,2021-08-14 13:00:02,0.0,0.0,22.6,84.0,0.0,9.629999999999999,10.8,13.839999,48.0,62.209998999999996,65.6565,-3.446502770019535
879,879,2021-08-14 14:00:03,0.0,0.0,22.6,84.0,0.0,9.5200002,10.779999,13.899999999999999,48.0,62.209998999999996,65.73351,-3.5235138784179725
880,880,2021-08-14 15:00:02,0.0,0.0,22.4,83.0,0.0,9.380000200000001,10.629999999999999,13.95,48.0,62.209998999999996,65.56482,-3.3548203359375037
881,881,2021-08-14 16:00:01,0.0,0.0,22.4,83.0,0.0,9.819999900000001,10.709999999999999,14.030000000000001,48.0,62.209998999999996,65.39969,-3.1896897207031287
882,882,2021-08-14 17:00:02,0.0,0.0,22.4,83.0,0.0,9.660000199999999,10.61,14.1,48.0,62.209998999999996,65.5297,-3.31970223291016
883,883,2021-08-14 18:00:02,0.0,0.0,22.200001,82.0,0.0,9.4300002,10.36,14.119999,48.0,62.209998999999996,65.41902,-3.2090226064453162
884,884,2021-08-14 19:00:02,0.0,0.0,22.4,83.0,0.0,9.2299998,10.43,14.15,48.0,62.209998999999996,65.78525,-3.5752488027343787
885,885,2021-08-14 20:00:03,0.0,0.0,22.5,83.0,0.0,9.2400002,10.290000000000001,14.190000000000001,48.0,62.209998999999996,65.88423,-3.6742325673828162
886,886,2021-08-14 21:00:02,0.0,0.0,22.4,83.0,0.0,9.2199999,10.1,14.2,48.0,61.060001,65.93114,-4.871136084960938
887,887,2021-08-14 22:00:02,0.0,0.0,22.4,82.0,0.0,10.57,11.43,14.220001,48.0,59.900002,64.69899,-4.798987868164062
888,888,2021-08-14 23:00:02,0.0,0.0,22.4,82.0,0.0,9.0799999,9.8299998,14.21,48.0,59.900002,65.85661,-5.956611159179687
889,889,2021-08-15 00:00:02,0.0,0.0,22.4,83.0,0.0,9.5099998,9.91,14.21,48.0,59.900002,65.89122,-5.991218092773437
890,890,2021-08-15 01:00:02,0.0,0.0,22.4,82.0,0.0,9.3300003,10.06,14.21,48.0,59.900002,65.67557,-5.775565626953124
891,891,2021-08-15 02:00:01,0.0,0.0,22.299999,82.0,0.0,9.2900002,10.4,14.21,48.0,59.900002,65.53366,-5.633658888671874
892,892,2021-08-15 03:00:02,0.0,0.0,22.200001,82.0,0.0,8.9200002,9.7399998,14.21,48.0,59.900002,65.88322,-5.983214857910156
893,893,2021-08-15 04:00:01,0.0,0.0,22.299999,82.0,0.0,8.8,9.719999999999999,14.21,48.0,59.900002,65.971596,-6.071593764160156
894,894,2021-08-15 05:00:02,0.0,0.0,22.200001,81.0,0.0,8.61,9.8299998,14.14,48.0,59.900002,65.70883,-5.808829787109374
895,895,2021-08-15 06:00:02,0.0,0.0,22.200001,81.0,0.0,8.0900002,9.380000200000001,14.09,48.0,59.900002,66.05276,-6.152755263183593
896,896,2021-08-15 07:00:01,0.0,0.0,22.200001,81.0,0.0,7.9699998999999995,8.89,14.030000000000001,48.0,59.900002,66.25049,-6.350486281249999
897,897,2021-08-15 08:00:02,0.0,0.0,22.299999,82.0,0.0,7.8200001,9.0799999,13.95,48.0,59.900002,66.47029,-6.570289137695312
898,898,2021-08-15 09:00:02,0.0,0.0,22.4,83.0,0.0,7.7700001,9.089999800000001,13.890001000000002,48.0,59.900002,66.72523,-6.825225355957031
899,899,2021-08-15 10:00:02,0.0,0.0,22.4,83.0,0.0,9.6700001,10.53,13.85,48.0,59.900002,65.443146,-5.543143751953124
900,900,2021-08-15 11:00:01,0.0,0.0,22.5,83.0,0.0,10.470001,11.41,13.85,48.0,59.900002,64.84587,-4.945868971679687
901,901,2021-08-15 12:00:02,0.0,0.0,22.5,83.0,0.0,9.58,10.56,13.819999999999999,48.0,59.900002,65.48828,-5.588279249999999
902,902,2021-08-15 13:00:03,0.0,0.0,22.5,84.0,0.0,9.6200001,10.779999,13.759999999999998,48.0,59.900002,65.597664,-5.697661879394531
903,903,2021-08-15 14:00:01,0.0,0.0,22.6,84.0,0.0,9.4599998,10.36,13.719999999999999,48.0,59.900002,65.828835,-5.928832533691406
904,904,2021-08-15 15:00:02,0.0,0.0,22.6,84.0,0.0,9.570000199999999,10.809999999999999,13.680000000000001,48.0,59.900002,65.60484,-5.704841139648437
905,905,2021-08-15 16:00:02,0.0,0.0,22.6,84.0,0.0,9.7399998,10.67,13.65,48.0,59.900002,65.575806,-5.675803664062499
906,906,2021-08-15 17:00:02,0.0,0.0,22.5,83.0,0.0,9.7799999,10.69,13.600000000000001,48.0,59.900002,65.26477,-5.364768507812499
907,907,2021-08-15 18:00:03,0.0,0.0,22.4,83.0,0.0,9.4499999,10.51,13.55,48.0,59.900002,65.40233,-5.502326491210937
908,908,2021-08-15 19:00:02,0.0,0.0,22.4,83.0,0.0,9.2199999,10.229999999999999,13.51,48.0,59.900002,65.57582,-5.675818922851562
909,909,2021-08-15 20:00:02,0.0,0.0,22.4,82.0,0.0,8.84,9.7000003,13.459999999999999,48.0,59.900002,65.6625,-5.762496474121093
910,910,2021-08-15 21:00:01,0.0,0.0,22.4,83.0,0.0,8.5500002,9.5200002,13.380001,48.0,59.900002,66.03688,-6.136878493164062
911,911,2021-08-15 22:00:02,0.0,0.0,22.4,83.0,0.0,9.58,10.4,13.329998999999999,48.0,59.900002,65.29318,-5.393180373046874
912,912,2021-08-15 23:00:02,0.0,0.0,22.4,83.0,0.0,9.9699998,10.930001,13.309999999999999,48.0,59.900002,64.93976,-5.039756300781249
913,913,2021-08-16 00:00:01,0.0,0.0,22.200001,82.0,0.0,9.6200001,10.369999,13.279999,48.0,59.900002,64.966,-5.066001417968749
914,914,2021-08-16 01:00:02,0.0,0.0,22.200001,82.0,0.0,9.4700003,10.67,13.24,48.0,59.900002,64.897964,-4.997962477539062
915,915,2021-08-16 02:00:02,0.0,0.0,22.299999,82.0,0.0,9.3199998,10.470001,13.200001,48.0,59.900002,65.045456,-5.145453932617187
916,916,2021-08-16 03:00:02,0.0,0.0,22.200001,82.0,0.0,9.0100002,10.02,13.14,48.0,59.900002,65.26864,-5.368636610839843
917,917,2021-08-16 04:00:03,0.0,0.0,22.299999,82.0,0.0,8.7900001,9.9699998,13.099999,48.0,59.900002,65.389084,-5.489081862304687
918,918,2021-08-16 05:00:03,0.0,0.0,22.1,81.0,0.0,8.8200003,10.120000000000001,13.06,48.0,59.900002,65.00503,-5.105025770996093
919,919,2021-08-16 06:00:02,0.0,0.0,22.200001,81.0,0.0,8.3099997,9.4800001,13.0,48.0,59.900002,65.44373,-5.543731215332031
920,920,2021-08-16 07:00:02,0.0,0.0,22.299999,81.0,0.0,8.1099999,8.8800001,12.940000000000001,48.0,59.900002,65.74686,-5.846854689453124
921,921,2021-08-16 07:11:06,0.0,0.0,22.299999,81.0,0.0,8.1099999,8.8800001,12.940000000000001,48.0,59.900002,65.74686,-5.846854689453124
922,922,2021-08-16 08:00:02,0.0,0.0,22.1,80.0,0.0,8.100000000000001,9.369999799999999,12.91,48.0,59.900002,65.259605,-5.359603407714843
923,923,2021-08-16 09:00:02,0.0,0.0,22.1,80.0,0.0,8.1800002,9.599999799999999,12.89,48.0,59.900002,65.13604,-5.236037733886718
924,924,2021-08-16 10:00:01,0.0,0.0,22.1,80.0,0.0,10.089999,11.22,12.920001000000001,48.0,59.900002,63.816048,-3.9160456684570306
925,925,2021-08-16 11:00:01,0.0,0.0,22.1,81.0,0.0,10.5,11.579999999999998,13.0,48.0,59.900002,63.792686,-3.892684462402343
926,926,2021-08-16 12:00:02,0.0,0.0,22.200001,81.0,0.0,10.280000000000001,11.120000000000001,13.07,48.0,59.900002,64.11093,-4.210929396484374
927,927,2021-08-16 13:00:01,0.0,0.0,22.4,82.0,0.0,9.4599998,10.34,13.07,48.0,59.900002,65.0141,-5.114097121093749
928,928,2021-08-16 14:00:02,0.0,0.0,22.4,83.0,0.0,9.6399999,10.629999999999999,13.08,48.0,59.900002,65.07469,-5.174689772460937
929,929,2021-08-16 15:00:02,0.0,0.0,22.4,83.0,0.0,9.3400002,10.5,13.090000000000002,48.0,59.900002,65.24347,-5.343467238281249
930,930,2021-08-16 16:00:02,0.0,0.0,22.4,83.0,0.0,9.2400002,10.280000000000001,13.08,48.0,59.900002,65.35782,-5.457816603515624
931,931,2021-08-16 17:00:02,0.0,0.0,22.4,83.0,0.0,9.1399997,9.86,13.08,48.0,59.900002,65.549164,-5.649161818359374
932,932,2021-08-16 18:00:02,0.0,0.0,22.4,83.0,0.0,9.179999800000001,9.9800003,13.06,48.0,59.900002,65.481094,-5.581092360351562
933,933,2021-08-16 19:00:02,0.0,0.0,22.4,83.0,0.0,9.3000001,10.309999999999999,13.049999,48.0,59.900002,65.31011,-5.410109999511718
934,934,2021-08-16 20:00:01,0.0,0.0,22.4,83.0,0.0,9.0799999,10.190000999999999,13.019999999999998,48.0,59.900002,65.426155,-5.526153090332031
935,935,2021-08-16 21:00:02,0.0,0.0,22.4,82.0,0.0,8.8200003,9.58,13.01,48.0,59.900002,65.51283,-5.612830641601562
936,936,2021-08-16 22:00:02,0.0,0.0,22.4,83.0,0.0,9.8699999,10.809999999999999,13.0,48.0,59.900002,64.88386,-4.983855727050781
937,937,2021-08-16 23:00:02,0.0,0.0,22.4,83.0,0.0,9.7000003,10.58,12.990000000000002,48.0,59.900002,65.02918,-5.129180434082031
938,938,2021-08-17 00:00:01,0.0,0.0,22.299999,82.0,0.0,11.19,12.05,13.040000000000001,48.0,59.900002,63.67073,-3.770728590820312
